metric,field,period,population,category,numerator,denominator,is_partial,provenance
ai_ack_vendor_group,math.GT,2024-07,all,unnamed:formalized,0,55,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,all,unnamed:lit_review,0,55,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,all,unnamed:research_assistance,0,55,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,all,unnamed:substantial_research,0,55,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,all,unnamed:writing,0,55,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,anthropic:code_computation,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,anthropic:formalized,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,anthropic:lit_review,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,anthropic:research_assistance,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,anthropic:substantial_research,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,anthropic:writing,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,google:code_computation,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,google:formalized,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,google:lit_review,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,google:research_assistance,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,google:substantial_research,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,google:writing,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,openai:code_computation,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,openai:formalized,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,openai:lit_review,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,openai:research_assistance,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,openai:substantial_research,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,openai:writing,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,other:code_computation,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,other:formalized,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,other:lit_review,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,other:research_assistance,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,other:substantial_research,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,other:writing,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,unnamed:code_computation,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,unnamed:formalized,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,unnamed:lit_review,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,unnamed:research_assistance,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,unnamed:substantial_research,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-07,panel,unnamed:writing,0,29,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,anthropic:code_computation,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,anthropic:formalized,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,anthropic:lit_review,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,anthropic:research_assistance,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,anthropic:substantial_research,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,anthropic:writing,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,google:code_computation,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,google:formalized,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,google:lit_review,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,google:research_assistance,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,google:substantial_research,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,google:writing,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,openai:code_computation,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,openai:formalized,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,openai:lit_review,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,openai:research_assistance,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,openai:substantial_research,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,openai:writing,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,other:code_computation,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,other:formalized,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,other:lit_review,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,other:research_assistance,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,other:substantial_research,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,other:writing,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,unnamed:code_computation,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,unnamed:formalized,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,unnamed:lit_review,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,unnamed:research_assistance,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,unnamed:substantial_research,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,all,unnamed:writing,0,62,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,anthropic:code_computation,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,anthropic:formalized,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,anthropic:lit_review,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,anthropic:research_assistance,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,anthropic:substantial_research,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,anthropic:writing,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,google:code_computation,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,google:formalized,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,google:lit_review,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,google:research_assistance,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,google:substantial_research,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,google:writing,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,openai:code_computation,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,openai:formalized,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,openai:lit_review,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,openai:research_assistance,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,openai:substantial_research,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,openai:writing,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,other:code_computation,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,other:formalized,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,other:lit_review,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,other:research_assistance,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,other:substantial_research,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,other:writing,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,unnamed:code_computation,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,unnamed:formalized,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,unnamed:lit_review,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,unnamed:research_assistance,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,unnamed:substantial_research,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-08,panel,unnamed:writing,0,37,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,anthropic:code_computation,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,anthropic:formalized,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,anthropic:lit_review,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,anthropic:research_assistance,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,anthropic:substantial_research,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,anthropic:writing,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,google:code_computation,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,google:formalized,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,google:lit_review,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,google:research_assistance,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,google:substantial_research,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,google:writing,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,openai:code_computation,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,openai:formalized,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,openai:lit_review,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,openai:research_assistance,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,openai:substantial_research,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,openai:writing,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,other:code_computation,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,other:formalized,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,other:lit_review,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,other:research_assistance,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,other:substantial_research,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,other:writing,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,unnamed:code_computation,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,unnamed:formalized,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,unnamed:lit_review,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,unnamed:research_assistance,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,unnamed:substantial_research,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,all,unnamed:writing,0,76,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,anthropic:code_computation,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,anthropic:formalized,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,anthropic:lit_review,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,anthropic:research_assistance,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,anthropic:substantial_research,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,anthropic:writing,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,google:code_computation,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,google:formalized,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,google:lit_review,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,google:research_assistance,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,google:substantial_research,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,google:writing,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,openai:code_computation,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,openai:formalized,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,openai:lit_review,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,openai:research_assistance,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,openai:substantial_research,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,openai:writing,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,other:code_computation,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,other:formalized,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,other:lit_review,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,other:research_assistance,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,other:substantial_research,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,other:writing,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,unnamed:code_computation,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,unnamed:formalized,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,unnamed:lit_review,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,unnamed:research_assistance,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,unnamed:substantial_research,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-09,panel,unnamed:writing,0,40,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,anthropic:code_computation,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,anthropic:formalized,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,anthropic:lit_review,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,anthropic:research_assistance,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,anthropic:substantial_research,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,anthropic:writing,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,google:code_computation,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,google:formalized,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,google:lit_review,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,google:research_assistance,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,google:substantial_research,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,google:writing,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,openai:code_computation,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,openai:formalized,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,openai:lit_review,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,openai:research_assistance,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,openai:substantial_research,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,openai:writing,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,other:code_computation,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,other:formalized,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,other:lit_review,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,other:research_assistance,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,other:substantial_research,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,other:writing,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,unnamed:code_computation,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,unnamed:formalized,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,unnamed:lit_review,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,unnamed:research_assistance,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,unnamed:substantial_research,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,all,unnamed:writing,0,84,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,anthropic:code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,anthropic:formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,anthropic:lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,anthropic:research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,anthropic:substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,anthropic:writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,google:code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,google:formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,google:lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,google:research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,google:substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,google:writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,openai:code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,openai:formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,openai:lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,openai:research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,openai:substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,openai:writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,other:code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,other:formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,other:lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,other:research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,other:substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,other:writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,unnamed:code_computation,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,unnamed:formalized,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,unnamed:lit_review,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,unnamed:research_assistance,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,unnamed:substantial_research,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-10,panel,unnamed:writing,0,32,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,anthropic:code_computation,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,anthropic:formalized,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,anthropic:lit_review,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,anthropic:research_assistance,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,anthropic:substantial_research,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,anthropic:writing,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
ai_ack_vendor_group,math.GT,2024-11,all,google:code_computation,0,68,False,fulltext:ai_tools.v3:tax5:sol+fable
